
r is 1
0,Anatolian,3300, 12000,999,555,1500,215,2
1,Anatolian,3140, 12000,999,555,1500,215,2
2,Anatolian,1666, 11250,999,555,1500,210,2
3,Anatolian,3780, 12000,999,555,1500,210,2
4,Anatolian,1888, 11250,999,555,1500,210,2
5,Anatolian,1888, 11250,999,555,1500,215,2
6,Anatolian,5440, 11250,999,555,1500,215,2
7,Anatolian,2776, 11250,999,555,1500,215,2
8,Anatolian,1693, 11500,999,555,1500,215,2
9,Anatolian,2998, 11250,999,555,1500,215,2
10,Azaps inf,2851, 11500,999,555,1500,245,2
11,Azaps inf,1888, 11250,999,555,1500,245,2
12,Janissary,1693, 11500,999,555,1500,395,2
13,Janissary,2776, 11250,999,555,1500,395,2
14,Janissary,2776, 11250,999,555,1500,395,2
15,Janissary,2332, 11250,999,555,1500,395,2
16,Janissary,6328, 11250,999,555,1500,395,2
17,Janissary,2272, 11500,999,555,1500,395,2
18,Janissary,4996, 11250,999,555,1500,395,2
19,Janissary,2998, 11250,999,555,1500,395,2
20,Janissary,3044, 11500,999,555,1500,395,2
21,Janissary,3220, 11250,999,555,1500,395,2
22,Janissary,2465, 11500,999,555,1500,395,2
23,Janissary,1886, 11500,999,555,1500,395,2
24,Janissary,5662, 11250,999,555,1500,395,2
25,Janissary,4552, 11250,999,555,1500,395,2
26,Rumelian,3664, 11250,999,555,1500,245,2
27,Rumelian,5662, 11250,999,555,1500,245,2
28,Rumelian,4108, 11250,999,555,1500,245,2
29,Rumelian,4774, 11250,999,555,1500,245,2
30,Rumelian,4552, 11250,999,555,1500,245,2
31,Rumelian,1886, 11500,999,555,1500,245,2
32,Rumelian,4996, 11250,999,555,1500,245,2
33,Rumelian,5218, 11250,999,555,1500,245,2
34,Rumelian,5440, 11250,999,555,1500,245,2
35,Rumelian,5662, 11250,999,555,1500,245,2
36,Rumelian,4774, 11250,999,555,1500,245,2
37,Rumelian,5884, 11250,999,555,1500,245,2
38,Rumelian,6328, 11250,999,555,1500,245,2
39,Rumelian,5440, 11250,999,555,1500,245,2
40,Rumelian,6106, 11250,999,555,1500,245,2
41,Rumelian,6328, 11250,999,555,1500,245,2
42,Serbian inf,2658, 11500,999,555,1500,360,2
43,Serbian Cal,1222, 11250,999,555,1500,390,2
44,Serbian Cal,5884, 11250,999,555,1500,390,2
45,Kapikulu,5662, 11250,999,555,1500,420,2
46,Kapikulu,5884, 11250,999,555,1500,420,2
47,Kapikulu,2980, 12000,999,555,1500,425,2
48,Tartar	,3664, 11250,999,555,1500,210,2
49,Tartar	,3300, 12000,999,555,1500,210,2
50,Tartar	,1666, 11250,999,555,1500,215,2
51,Tartar	,6550, 11250,999,555,1500,215,2
52,OttomanReser,3300, 12000,999,555,1500,240,2
53,OttomanReser,1444, 11250,999,555,1500,240,2
54,OttomanReser,3664, 11250,999,555,1500,245,2
