
r is 1
0,Anatolian,5662, 11250,999,555,1500,215,2
1,Anatolian,1888, 11250,999,555,1500,215,2
2,Anatolian,3620, 12000,999,555,1500,210,2
3,Anatolian,1888, 11250,999,555,1500,210,2
4,Anatolian,2980, 12000,999,555,1500,210,2
5,Anatolian,2110, 11250,999,555,1500,215,2
6,Anatolian,2332, 11250,999,555,1500,215,2
7,Anatolian,2554, 11250,999,555,1500,215,2
8,Anatolian,3780, 12000,999,555,1500,215,2
9,Anatolian,2998, 11250,999,555,1500,215,2
10,Azaps inf,2332, 11250,999,555,1500,245,2
11,Azaps inf,3442, 11250,999,555,1500,245,2
12,Janissary,2079, 11500,999,555,1500,395,2
13,Janissary,2851, 11500,999,555,1500,395,2
14,Janissary,3460, 12000,999,555,1500,395,2
15,Janissary,2980, 12000,999,555,1500,395,2
16,Janissary,1886, 11500,999,555,1500,395,2
17,Janissary,2465, 11500,999,555,1500,395,2
18,Janissary,1886, 11500,999,555,1500,395,2
19,Janissary,2658, 11500,999,555,1500,395,2
20,Janissary,2660, 12000,999,555,1500,395,2
21,Janissary,2658, 11500,999,555,1500,395,2
22,Janissary,2465, 11500,999,555,1500,395,2
23,Janissary,3300, 12000,999,555,1500,395,2
24,Janissary,2465, 11500,999,555,1500,395,2
25,Janissary,3940, 12000,999,555,1500,395,2
26,Rumelian,3886, 11250,999,555,1500,245,2
27,Rumelian,3664, 11250,999,555,1500,245,2
28,Rumelian,5440, 11250,999,555,1500,245,2
29,Rumelian,4330, 11250,999,555,1500,245,2
30,Rumelian,1888, 11250,999,555,1500,245,2
31,Rumelian,2465, 11500,999,555,1500,245,2
32,Rumelian,3780, 12000,999,555,1500,245,2
33,Rumelian,5440, 11250,999,555,1500,245,2
34,Rumelian,5218, 11250,999,555,1500,245,2
35,Rumelian,5440, 11250,999,555,1500,245,2
36,Rumelian,5662, 11250,999,555,1500,245,2
37,Rumelian,5218, 11250,999,555,1500,245,2
38,Rumelian,6106, 11250,999,555,1500,245,2
39,Rumelian,6328, 11250,999,555,1500,245,2
40,Rumelian,6550, 11250,999,555,1500,245,2
41,Rumelian,5440, 11250,999,555,1500,245,2
42,Serbian inf,2851, 11500,999,555,1500,360,2
43,Serbian Cal,3442, 11250,999,555,1500,390,2
44,Serbian Cal,3442, 11250,999,555,1500,390,2
45,Kapikulu,1666, 11250,999,555,1500,420,2
