40.21901476908849	32.90474457666278	40.10514399404123	33.02353424951434
1307.065551757812	1290.65234375	1321.007934570312	1274.71826171875	1237.923828125	1219.324584960938	1189.781860351562	1159.869262695312	1145.678100585938	1155.657104492188	1119.987060546875	1113.385620117188	1071.0517578125	1077.354614257812	1045.251098632812	1034.591186523438	1032.05224609375	1000.178649902344	998.4501953125	987.1786499023438
1264.3779296875	1239.81103515625	1286.620727539062	1307.24267578125	1288.099731445312	1272.689331054688	1238.145751953125	1201.089599609375	1207.496826171875	1150.881713867188	1129.421875	1110.017700195312	1088.288330078125	1064.420654296875	1058.122680664062	1034.9150390625	1011.286926269531	1003.060302734375	987.9547119140625	981.2727661132812
1252.367553710938	1208.838012695312	1242.008178710938	1233.556762695312	1259.254638671875	1262.55517578125	1257.784423828125	1252.760009765625	1190.165649414062	1117.9052734375	1103.827270507812	1098.893920898438	1051.26611328125	1037.630859375	1036.049438476562	1047.65087890625	1005.282043457031	1013.938232421875	982.4989624023438	976.0018920898438
1222.177612304688	1196.673950195312	1193.330200195312	1174.6376953125	1203.650390625	1176.9169921875	1183.011840820312	1174.37939453125	1143.770385742188	1080.33740234375	1058.75048828125	1056.263061523438	1035.12890625	1008.4208984375	1008.83984375	1041.239501953125	1001.665283203125	991.3689575195312	981.0549926757812	973.4547119140625
1188.650756835938	1204.808837890625	1204.76904296875	1142.309204101562	1129.967895507812	1134.705200195312	1148.30615234375	1116.195190429688	1099.95556640625	1072.636962890625	1049.400146484375	1021.948364257812	1041.832763671875	1026.38232421875	993	992.5740356445312	1003.212707519531	971.879150390625	986.95263671875	969.8968505859375
1152.163452148438	1228.478515625	1286.793579101562	1180.977172851562	1112.668701171875	1092.228759765625	1097.087524414062	1113.146118164062	1063.936401367188	1042.833740234375	1046.493286132812	1011.295837402344	1031.210815429688	995.23828125	997.9810791015625	978.5567016601562	971.5122680664062	965.9760131835938	985.002197265625	967.9991455078125
1144.963745117188	1192.077514648438	1298.473388671875	1183.849853515625	1118.687255859375	1082.626953125	1091.659545898438	1062.218017578125	1053.9189453125	1035.630859375	1026.263305664062	1002.785461425781	1008.125	1002.251708984375	982.0758056640625	973.9485473632812	966.1182250976562	961.933837890625	967.8439331054688	964.0014038085938
1165.81005859375	1174.348022460938	1289.326416015625	1173.080078125	1102.589721679688	1063.567016601562	1047.646606445312	1039.379638671875	1027.20654296875	1028.473754882812	1016.107604980469	1004.137451171875	991.4574584960938	990.7117919921875	976.0615234375	971.95556640625	963.5420532226562	958.9620361328125	965.9098510742188	963
1130.45166015625	1167.886108398438	1236.669677734375	1143.995239257812	1073.453857421875	1065.828247070312	1034.426513671875	1016.418762207031	1014.034240722656	1009	1047.186157226562	1034.319702148438	1002.005004882812	979.5701293945312	970.8671264648438	964.3707885742188	960.3678588867188	956.2748413085938	960.1818237304688	962.0001220703125
1096.957763671875	1112.123657226562	1250.246215820312	1169.67333984375	1061.86279296875	1041.35400390625	1033.958618164062	1019.244689941406	1002.986877441406	1011.727722167969	1017.701293945312	1014.785888671875	1008.465209960938	978.128173828125	973.5846557617188	966.197265625	959.3177490234375	957.6091918945312	957.1000366210938	960.0013427734375
1092.267211914062	1083.023071289062	1126.498168945312	1136.918579101562	1058.918701171875	1045.02001953125	1011.127258300781	1003.432678222656	999.3935546875	998.7698364257812	995.4325561523438	983.326416015625	991.4223022460938	994.74072265625	979.33544921875	972.4651489257812	965.2489624023438	954.4953002929688	957.9081420898438	965.8301391601562
1040.202026367188	1040.67724609375	1052.641845703125	1095.80517578125	1064.6943359375	1029.996337890625	1014.699523925781	1008.165893554688	990.3043823242188	995.6488037109375	990.6600952148438	971.5747680664062	965.2327270507812	977.412353515625	984.0799560546875	981.7968139648438	961.7938232421875	954.37451171875	954.9293823242188	977.352783203125
1029.461547851562	1040.45947265625	1030.977905273438	1086.414428710938	1096.406860351562	1036.51904296875	1048.786376953125	1015.817565917969	999.4193115234375	978.986572265625	974.5491333007812	962.850341796875	953.735107421875	971.292236328125	962.3416748046875	981.2981567382812	953.5322265625	952	952.731689453125	975.1998901367188
1020.106872558594	1015.137329101562	1045.140014648438	1074.079345703125	1042.631469726562	1038.219360351562	1037.831298828125	1006.414611816406	1003.019226074219	979.4661254882812	973.0204467773438	964.4298095703125	949.9842529296875	948.84619140625	955.1209106445312	970.2631225585938	951	952.4824829101562	956.5966186523438	976.65576171875
1028.786987304688	1002.325866699219	1017.660888671875	1072.07861328125	1031.968627929688	1006.943176269531	1009.013854980469	978.701904296875	979.2584838867188	975.342529296875	964.4856567382812	955.0756225585938	950.728759765625	945.447509765625	945.2896728515625	946	947.9214477539062	949.6505737304688	956.5032348632812	965.4508666992188
1043.189331054688	1004.044738769531	1020.087524414062	1036.579223632812	1076.681640625	999.927490234375	979.5061645507812	965.5834350585938	963.3922119140625	955.7219848632812	965.9976806640625	964.4961547851562	948.2731323242188	945.0821533203125	944.2167358398438	944.4556274414062	948.2164916992188	950.8187255859375	954.40966796875	961.5484008789062
1029.759033203125	1019.337829589844	1017.136413574219	1080.182861328125	1030.231689453125	985.00341796875	970.1195068359375	956.372314453125	955.874267578125	946.0499877929688	946.98876953125	957.3519897460938	942.4567260742188	941.4679565429688	944.8042602539062	948.1849975585938	949.54931640625	953.2974853515625	956.4365234375	964.7488403320312
994.4462280273438	989.3619995117188	984.1026000976562	1013.149108886719	1008.503662109375	982.1963500976562	962.1900634765625	953.18408203125	970.419189453125	945.8596801757812	939.04833984375	937.5396118164062	940.271240234375	942.1204223632812	944.607177734375	949.1637573242188	951.744873046875	956.6500244140625	960.321533203125	964.0027465820312
1000.134338378906	989.8602905273438	984.8138427734375	976.9634399414062	969.769775390625	966.5411376953125	957.7078857421875	952.5514526367188	946.6412963867188	941.3037719726562	935.805908203125	937.1033935546875	938.271240234375	942.5528564453125	945.6697998046875	951	955.5006103515625	959.0394287109375	962	969.1965942382812
1021.811950683594	1019.604614257812	1012.696105957031	996.03271484375	968.0933837890625	963.287353515625	970.7503051757812	947.0599365234375	945.054931640625	940.1847534179688	936.9331665039062	933.9027709960938	935.9736328125	942.4343872070312	947.0462646484375	952.0972290039062	957.9703369140625	959.816650390625	966.100830078125	969.9014892578125
993.0420532226562	982.9850463867188	989.1236572265625	982.4010009765625	960.0234985351562	954.5859375	965.9098510742188	943.2991943359375	941.16259765625	938.1484375	937.0668334960938	935.02734375	941.8097534179688	948.0093383789062	949.4757080078125	958.0298461914062	958.9954223632812	962.9969482421875	965.0149536132812	972.002685546875
1029.2421875	998.621826171875	973.8820190429688	971.8417358398438	962.6699829101562	961.534423828125	956.877197265625	949.2752685546875	943.8244018554688	937.92626953125	935.0668334960938	933.0087280273438	942.271240234375	948.4169311523438	951.3547973632812	958.5105590820312	960.0569458007812	963.4632568359375	966.0271606445312	972.0818481445312
1003.652526855469	986.8629760742188	977.6882934570312	972.7579956054688	963.5059204101562	960.1990966796875	949.8357543945312	946.7939453125	942.012939453125	936.0917358398438	934.010986328125	934.113525390625	944.271240234375	948.1029052734375	951	952.7567749023438	959.7949829101562	963.76904296875	964.8191528320312	974.0015869140625
